_id,Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
2584,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N CAMPBELL ST,E 7TH ST,,100.0,N,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,7THSTCAMPBELLST,NONE,2021-03-06 19:43:00,,,
2585,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,ST RD 45,W HINDS RD,,200.0,E,39.09958915,-86.65157309,ST RD,N,URBAN,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ST RD 45 WWHINDSRD,NONE,2021-03-06 20:14:00,,,
2586,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 18TH ST,N DUNN ST,,150.0,W,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,DUNNSTEIGHTEENTHST,NONE,2021-03-06 21:45:00,,,
2587,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S ROGERS ST,W 2ND ST,,,,39.16152,-86.538592,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SROGERSSTW 2NDST,TRAFFIC CONTROL SIGNAL,2021-03-05 06:53:00,,,
2588,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W WOODYARD,W VERNAL PK,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,WVERNALPKWWOODYARDRD,STOP SIGN,2021-03-05 09:19:00,,,
2589,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N UNION ST,E 10TH ST,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,TENTHSTUNIONST,NONE,2021-03-05 10:30:00,,,
2590,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,W FLATWOODS RD,,,,39.252448,-86.653904,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,FLATWOODSRDST RD 46 W,LN CONTROL,2021-03-05 11:50:00,,,
2591,MONROE SD,BLOOMINGTON,1,0.0,1.0,0,0,,,,W CARMICHAEL RD,,,5000.0,W,39.026825,-86.66847665,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OVERCORRECTING/OVERSTEERING,RAN OFF RD,WCARMICHAELRDWROCKEASTRD,NONE,2021-03-05 16:23:00,,,
2592,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S PATTERSON DR,W ALLEN ST,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SPATTERSONDRWALLENST,TRAFFIC CONTROL SIGNAL,2021-03-05 16:49:00,,,
2593,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S ROGERS ST,S ROCKPORT RD,,,,39.146448,-86.5388,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,REAR END,ROCKPORTRDROGERST,TRAFFIC CONTROL SIGNAL,2021-03-04 00:42:00,,,
2594,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,ST RD 446,S DUTCH RIDGE RD,,,,,,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,DUTCHRIDGERDST RD 446,LN CONTROL,2021-03-04 04:29:00,,,
2595,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S SMITH RD,E STONEGATE DR,,100.0,N,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SMITHRDSTONEGATEDR,NONE,2021-03-04 05:10:00,,,
2596,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S BUSHMILL DR,,,200.0,S,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,BUSHMILLDRLEIGHTONDR,NONE,2021-03-04 07:45:00,,,
2597,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,W ST RD 37,N COLLEGE AVE,,,,39.186352,-86.534704,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,WRONG WAY ON ONE WAY,RIGHT ANGLE,NCOLLEGEAVENOLDST RD 37EXT,STOP SIGN,2021-03-04 15:27:00,,,
2598,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S ST RD 37,W MONROE DAM RD,,,,,,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,OLDSTATERD37RDWMONROEDAMRD,STOP SIGN,2021-03-04 15:37:00,,,
2599,BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,ST RD 45/46,N DUNN ST,,,,39.186352,-86.528496,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NDUNNSTST RD 4546E,TRAFFIC CONTROL SIGNAL,2021-03-04 16:44:00,,,
2600,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,N CURRY PK,W VERNAL PK,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,CURRYPKVERNALPK,NONE,2021-03-04 16:52:00,,,
2601,MONROE SD,BLOOMINGTON,2,0.0,1.0,0,0,3585,,,ST RD 45,ENTRANCE TO WALMART (NE),,,,,,UNKNOWN,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,WSTATERD45RD,STOP SIGN,2021-03-04 18:07:00,,,
2602,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,1,,,,ST RD 446,E BRIDGESTONE DR,,100.0,N,,,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,BRIDGESTONEDRST RD 446S,NONE,2021-03-03 07:17:00,,,
2603,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E ASTGATE LN,,,200.0,E,39.16996791,-86.50306912,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OPPOSITE DIRECTION SIDESWIPE,EASTGATELNHILLSDALEDR,NONE,2021-03-03 08:12:00,,,
2604,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,W REEVES RD,W EDGEWOOD DR,,,,39.231312,-86.63816,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EDGEWOODDRIVEREEVESRD,STOP SIGN,2021-03-03 09:19:00,,,
2605,MONROE SD,BLOOMINGTON,2,0.0,1.0,1,0,,,,S ROGERS ST,S HAYS DR (S),,100.0,S,39.12504,-86.5388,LOCAL/CITY RD,N,RURAL,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,SOUTHHAYSCTSOUTHROGERSST,NONE,2021-03-03 10:40:00,,,
2606,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S CURRY PK,W SIERRA DR,,,,39.1524,-86.582704,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SCURRYPKSIERRADR,NONE,2021-03-03 11:04:00,,,
2607,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,W COUNTRY CLUB DR,S MILTON DR,,500.0,W,39.13608,-86.538096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SROGERSRDWCOUNTRYCLUBDR,NONE,2021-03-03 13:11:00,,,
2608,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W JACOB DR,N GATES DR,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,GATESDRJACOBDR,STOP SIGN,2021-03-03 13:20:00,,,
2609,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W GRIMES LN,S WALNUT ST,,,,39.15344,-86.5336,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,SOUTHWALNUTSTWESTGRIMESLN,TRAFFIC CONTROL SIGNAL,2021-03-03 15:00:00,,,
2610,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST,,,300.0,N,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EBURKSDRSWALNUTST,NONE,2021-03-03 17:45:00,,,
2611,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,N CURRY PK,ST RD 46,,,,,,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,46HWYCURRYPKPK,NONE,2021-03-03 19:25:00,,,
2612,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S COLLEGE MALL RD,ENTRANCE TO EASTLAND PLAZA,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,EASTLANDPLAZADRSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2021-03-02 05:59:00,,,
2613,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 45/46,N WALNUT ST,,,,39.186368,-86.5344,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NWALNUTSTST RD 4546 W,TRAFFIC CONTROL SIGNAL,2021-03-02 08:00:00,,,
2614,MONROE SD,BLOOMINGTON,3,0.0,1.0,0,0,,,,S WALNUT ST,S ROGERS ST,,200.0,N,39.12038461,-86.537935,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SOUTHOLDSTATERD37RDSOUTHROGERSST,NONE,2021-03-02 08:53:00,,,
2615,MONROE SD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,N CURRY PK,ST RD 46,,,,,,COUNTY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,RIGHT TURN,NCURRYPKWSTATE46RD,TRAFFIC CONTROL SIGNAL,2021-03-02 14:16:00,,,
2616,BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0,0,,,,E 3RD ST,S WASHINGTON ST,,,,39.16464,-86.5324,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,RIGHT ANGLE,E 3RDSTSWASHINGTONST,TRAFFIC CONTROL SIGNAL,2021-03-02 20:25:00,,,
2617,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST,ENTRANCE TO SPRING DRY CLEANERS & LAUNDRY,,500.0,N,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,BURKSDRWALNUTST,NONE,2021-03-02 23:06:00,,,
2618,MONROE SD,ELLETTSVILLE,1,0.0,2.0,0,0,,,,N MATTHEWS DR,,,500.0,S,39.245408,-86.6204,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,MAPLEGROVERDWESTMATTHEWSDR,NONE,2021-03-01 00:13:00,,,
2619,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,3534,,,E JOHN HINKLE PL,,,,,39.171344,-86.49296,UNKNOWN,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EJOHNHINKLEPL,NONE,2021-03-01 07:14:00,,,
2620,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,2200,,,W 3RD ST,S MULLER PKWY,,100.0,E,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,MULLERPKWYW 3RDST,NONE,2021-03-01 07:55:00,,,
2621,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N DUNN ST,E 19TH ST,,,,,,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,IMPROPER TURNING,RIGHT TURN,DUNNSTNINETEENTHST,NONE,2021-03-01 12:40:00,,,
2622,BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0,0,,,,E 10TH ST,N GRANT ST,,,,39.171696,-86.529696,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EAST10THSTNORTHGRANTST,STOP SIGN,2021-03-01 13:03:00,,,
2623,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,ST RD 46,ST RD 45,,,,,,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 45ST RD 46,TRAFFIC CONTROL SIGNAL,2021-03-01 13:10:00,,,
2624,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E BURKS DR,S WALNUT ST,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,OPPOSITE DIRECTION SIDESWIPE,EBURKSDRSWALNUTST,STOP SIGN,2021-03-01 13:36:00,,,
2625,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST PK,S HENDERSON ST,,,,39.133744,-86.526896,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SHENDERSONSTSWALNUTSTPK,STOP SIGN,2021-03-01 14:45:00,,,
2626,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,918,,,W 3RD ST,ALLEY,,,,39.164352,-86.52231576,UNKNOWN,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER LN USAGE,OTHER - EXPLAIN IN NARRATIVE,W 3RDST,NONE,2021-02-28 02:30:00,,,
2627,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,502,,,W 6TH ST,N ROGERS ST,,200.0,W,39.16768,-86.538592,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,NROGERSSTW6THST,NONE,2021-02-28 02:37:00,,,
2628,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S PATTERSON DR,W PROSPECT ST,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,COLLISION WITH OBJECT IN RD,SPATTERSONDRWPROSPECTST,TRAFFIC CONTROL SIGNAL,2021-02-28 02:53:00,,,
2629,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,ST RD 45,N PETE LLIS DR,,300.0,E,39.171504,-86.495312,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,E 10THSTNPETEELLISDR,NONE,2021-02-28 03:19:00,,,
2630,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 3RD ST,S EAGLESON AVE,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,EAGLESON AVEAVE 3RDST,TRAFFIC CONTROL SIGNAL,2021-02-28 14:00:00,,,
2631,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 10TH ST,N LINCOLN ST,,,,39.171712,-86.530992,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,E 10THSTNLINCOLNST,STOP SIGN,2021-02-28 14:05:00,,,
2632,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,I-69 N,,,40.0,S,,,INTERSTATE,N,URBAN,N,Y,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69 N119.5,NONE,2021-02-28 14:07:00,,,
2633,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 48,S GATES DR,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,NGATESDRW 3RDST,NONE,2021-02-28 14:43:00,,,
2634,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S INDIANA AVE,E KIRKWOOD AVE,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,REAR END,INDIANAAVEKIRKWOODAVE,NONE,2021-02-28 20:27:00,,,
2635,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,316,,,ALLEY,,,,,,,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,REAR END,EAST4THST,NONE,2021-02-27 13:10:00,,,
2636,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST,W COUNTRY CLUB DR,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SOUTHWALNUTSTWESTCOUNTRYCLUBDR,TRAFFIC CONTROL SIGNAL,2021-02-27 14:40:00,,,
2637,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 45,ST RD 45/46,,,,,,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 45ST RD 46,TRAFFIC CONTROL SIGNAL,2021-02-27 18:05:00,,,
2638,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,900,,,W KIRKWOOD AVE,N WALDRON ST,,50.0,W,39.166736,-86.5436,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,900WKIRKWOODAVENWALDRONAVE,LN CONTROL,2021-02-27 20:00:00,,,
2639,ISP BLOOMINGTON 33,BLOOMINGTON,3,,0.0,0,0,,,,W 3RD ST,I-69,,225.0,E,39.16461383,-86.57241523,LOCAL/CITY RD,,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,W3rdStI-69,,2021-02-27 23:30:00,,,
2640,BLOOMINGTON PD,BLOOMINGTON,2,1.0,0.0,0,0,,,,ST RD 48,I-69 S,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,LEFT TURN,I-6937OPASW 3RDST,NONE,2021-02-26 00:37:00,,,
2641,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S LIBERTY DR,ST RD 48,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SLIBERTYDRW 3RDST,TRAFFIC CONTROL SIGNAL,2021-02-26 08:17:00,,,
2642,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,5462,,,W LEONARD SPRINGS RD,,,500.0,E,,,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHISONRDWESTLEONARDSPRINGSRD,NONE,2021-02-26 10:20:00,,,
2643,MONROE SD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,N SMITH PK,ST RD 46,,,,39.210144,-86.5832,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,REAR END,NSMITHPKST RD 46 W,NONE,2021-02-26 14:57:00,,,
2644,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E NORTHSHORE DR,N GRAY AVE,,,,,,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,ENORTHSHOREDRNGRAYAVE,STOP SIGN,2021-02-26 15:12:00,,,
2645,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,E DISCOVERY PKWY,,,,,,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,LOOSE MATERIAL ON RD,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTDISCOVERYPKWYST RD 46S,NONE,2021-02-26 18:30:00,,,
