Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S GARRISON CHAPEL RD,W SPICER LN,,,,39.141648,-86.6428,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHGARRISONCHAPELRDSPICERLN,NONE,2020-07-23 10:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S SARE RD,E MOORES PK,,,,39.1504793,-86.4983465,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EMOORESPKSSARERD,TRAFFIC CONTROL SIGNAL,2020-07-23 14:01:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E AMY LN,N PETE LLIS DR,,,,39.169312,-86.495888,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,EAMYLNNPETEELLISDR,NONE,2020-07-23 16:24:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0,,,,S PATTERSON DR,W 2ND ST,,,,39.160737,-86.548536,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,SOUTHPATTERSONDRWEST2NDST,TRAFFIC CONTROL SIGNAL,2020-07-23 17:12:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,1,,,,N MATTHEWS DR,,,1000.0,S,39.245408,-86.6204,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NORTHMATTHEWSDRWESTMAPLEGROVERD,LN CONTROL,2020-07-23 21:27:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S WALNUT ST PK,E WINSLOW RD,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,COLLISION WITH OBJECT IN RD,EWINSLOWRDSWALNUTSTPK,NONE,2020-07-23 22:13:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,I-69 S,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,I-69HWYW 3RDST,TRAFFIC CONTROL SIGNAL,2020-07-24 07:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S PETE LLIS DR,ENTRANCE TO MCDONALD'S,,200.0,N,39.16478931,-86.495088,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,PETEELLISDRST RD 46E,NONE,2020-07-24 12:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N MAPLE ST,,,,39.16672,-86.542096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,KIRKWOODAVEMAPLEST,STOP SIGN,2020-07-24 13:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,W COUNTRY CLUB DR,S ROGERS ST,,,,39.13608,-86.538096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SROGERSSTWCOUNTRYCLUBDR,TRAFFIC CONTROL SIGNAL,2020-07-24 15:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,E MOORES PK,S CLARIZZ BLVD,,,,39.150326,-86.491312,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,EASTMOORESPKSOUTHCLARIZZBLVD,NONE,2020-07-24 18:36:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S CURRY PK,ST RD 45,,50.0,N,39.142048,-86.582592,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,45HWYSCURRYPK,LN CONTROL,2020-07-24 23:59:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 46,S FRIENDSHIP RD,,,,39.153856,-86.406688,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FRIENDSHIPLNST RD 46 W,NONE,2020-07-25 16:55:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45,S ISON RD,,,,39.127861,-86.606584,ST RD,Y,RURAL,N,N,Y,INTERMITTENT OR MOVING WORK,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ISONRDST RD 45 W,NONE,2020-07-25 17:59:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 37,W DILLMAN RD,,,,39.092976,-86.545648,ST RD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,S ST RD 37WDILLMANRD,FLASHING OVERHEAD BEACON,2020-07-25 22:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 45/46,E MATLOCK RD,,,,39.186032,-86.51984,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NFEELNST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-07-26 00:23:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E NORTHSHORE DR,,,825.0,W,0.0,0.0,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ENORTHSHOREDRNNORTHBAYDR,LN CONTROL,2020-07-26 04:22:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N UNION VALLEY RD,,100.0,E,39.21496137,-86.59254583,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ST RD 46 WUNIONVALLEYRD,LN CONTROL,2020-07-26 07:46:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S WEIMER RD,,,400.0,S,39.11195442,-86.564334,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SWEIMERRDWBLOOMFIELDRD,NONE,2020-07-26 14:10:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,I-69 S,,,0.0,S,39.2108888,-86.55404753,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,I-69121.5,,2020-07-26 14:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,201.0,,,W 17TH ST,N COLLEGE AVE,,,,39.17896,-86.53472,UNKNOWN,Y,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,NON-RDWAY CRASH,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,W17THST,NONE,2020-07-26 20:18:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 2ND ST,S PATTERSON DR,,,,39.160737,-86.548536,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER ILLNESS,SAME DIRECTION SIDESWIPE,2NDSTPATTERSONDR,LN CONTROL,2020-07-27 07:11:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,118,C,ST RD 48,I-69 S,,264.0,W,39.16453893,-86.57386304,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,SAME DIRECTION SIDESWIPE,StateRd37ST RD 48atI-69-118-RAMPC,,2020-07-27 07:50:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S HARMONY RD,W ELWREN RD,,,,39.108496,-86.6384,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SHARMONYRDWELWRENRD,STOP SIGN,2020-07-27 08:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,E ATWATER AVE,S HENDERSON ST,,,,39.163149,-86.5272662,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,ATWATERAVEHENDERSONST,TRAFFIC CONTROL SIGNAL,2020-07-27 13:15:00,,,
MONROE SD,BLOOMINGTON,3,0.0,2.0,0.0,0,,,,W GORDON PK,ENTRANCE TO SOUTHCREST ESTATES,,400.0,E,39.12156724,-86.53768156,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,GORDONPKSOUTHROGERSRD,NONE,2020-07-27 16:59:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N HARTSTRAIT RD,,1480.0,E,39.227624,-86.61604719,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NORTHHARTSTRAITRDST RD 46 W,NONE,2020-07-28 07:15:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,N MT TABOR RD,W DELAP RD,,,,39.252336,-86.620512,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,MTTABORRDWESTDELAPRD,STOP SIGN,2020-07-28 09:44:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,345.0,,,LONGVIEW MOBILE PARK,,,,,39.162515,-86.563497,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,HEAD ON BETWEEN TWO MOTOR VEHICLES,SMULLERPKWY,NONE,2020-07-28 11:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W COUNTRY CLUB DR,B-LINE TRAIL,,400.0,W,39.135932,-86.53105638,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWALNUTSTWCOUNTRYCLUBDR,NONE,2020-07-28 16:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 11TH ST,N FEE LN,,,,39.173268,-86.5189,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT/RIGHT TURN,E11THSTFEELN,STOP SIGN,2020-07-28 17:50:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 48,N PROFILE PKWY,,,,39.1647144,-86.5925659,COUNTY RD,N,RURAL,N,N,B,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,PROFILEPKWYSTATERD48RD,FLASHING OVERHEAD BEACON,2020-07-28 21:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,888.0,,,ST RD 446,S HASTINGS DR,,75.0,N,39.16538969,-86.4715468,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,HASTINGSDRST RD 446S,NONE,2020-07-29 08:48:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,35,D,ST RD 48,I-69 S,,700.0,W,39.1643632,-86.57395155,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,INTERCHANGE,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,StateRd37ST RD 48-035-RampD700'NWofI-69,,2020-07-29 12:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WOODLAWN AVE,E 11TH ST,,,,39.173424,-86.523504,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ELEVENTHSTWOODLAWNAVE,STOP SIGN,2020-07-29 19:09:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,W GRANT ST,,,,39.226352,-86.614192,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 46 WTEMPERANCEST,STOP SIGN,2020-07-30 07:46:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 48,,,1000.0,W,39.16898809,-86.66456348,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 48WWESTVERNALPK,NONE,2020-07-30 09:46:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 48,,,2600.0,W,39.16858213,-86.67016955,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ST RD 48WWVERNALPK,NONE,2020-07-30 12:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,ST RD 45,N PETE LLIS DR,,,,39.171504,-86.495312,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 10THSTNPETEELLISDR,TRAFFIC CONTROL SIGNAL,2020-07-30 17:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 45/46,N FEE LN,,,,39.1862418,-86.5275841,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,MATLOCKRDST RD 46,NONE,2020-07-30 17:05:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,W AIRPORT RD,S KIRBY RD,,150.0,N,39.13685827,-86.61072085,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,AIRPORTRDKIRBYRD,NONE,2020-07-30 18:02:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E WINSLOW RD,S WALNUT ST PK,,,,39.136144,-86.528688,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EWINSLOWRDSWALNUTSTPK,STOP SIGN,2020-07-30 18:25:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,ST RD 48,,,0.0,S,39.16766472,-86.6586966,ST RD,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,W3rdSt,,2020-07-30 18:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,W ELWREN RD,,,2500.0,W,39.10835255,-86.65230476,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ELWRENRDST RD 45 W,NONE,2020-07-30 19:36:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,1.0,0.0,0,,,,W MUSTANG DR,,,1200.0,E,39.232169,-86.63843096,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,WEDGEWOODDRWMUSTANGDR,NONE,2020-07-31 04:12:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,I-69,S,ST RD 45/46,I-69 S,,,,0.0,0.0,ST RD,Y,URBAN,N,Y,N,,DAWN/DUSK,CLEAR,DRY,,RAMP,CURVE/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,ST RD 46 W,NONE,2020-07-31 06:45:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N MATTHEWS DR (S),,,,39.234768,-86.626384,ST RD,N,URBAN,N,Y,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,LEFT/RIGHT TURN,MATTHEWSDRST RD 46 W,LN CONTROL,2020-07-31 09:29:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,544.0,,,E GRAHAM PL,,,,,39.13943854,-86.5275533,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,GRAHAMPL,NONE,2020-07-31 10:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W BLOOMFIELD RD,S DOLIMAH AVE,,150.0,W,0.0,0.0,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,SDOLIMAHAVEWBLOOMFIELDRD,NONE,2020-07-31 13:15:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N SMITH PK,W NELSON LN,,100.0,N,39.199072,-86.583152,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,NSMITHPKWNELSONLN,NONE,2020-07-31 16:44:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,1.0,0.0,0.0,0,,,,W GOURLEY PK,N MONROE ST,,,,39.186459,-86.546732,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,UNSAFE BACKING,OTHER - EXPLAIN IN NARRATIVE,NMONROESTWGOURLEYPK,NONE,2020-07-31 17:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,E POINTE RD,,,2500.0,W,39.032478,-86.48988977,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,FAIRFAXRDPOINTERD,NONE,2020-07-31 19:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 3RD ST (N),S PATTERSON DR,,,,39.1644,-86.55207,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SPATTERSONAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2020-07-31 21:43:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,7593.0,,,S FAIRFAX RD,,,1000.0,S,39.068496,-86.50312,COUNTY RD,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,BERNICEDRSFAIRFAXRD,NONE,2020-07-31 22:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 48,,,2600.0,W,39.16858213,-86.67016955,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ST RD 48WWVERNALPK,NONE,2020-08-01 12:50:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S CAVE RD,ST RD 48,,,,39.164685,-86.597581,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,CAVERDHWY48HWY,STOP SIGN,2020-08-01 14:27:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 37,S WALNUT ST,,,,39.0834865,-86.541237,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER ILLNESS,REAR END,ST RD 37WALNUTST,TRAFFIC CONTROL SIGNAL,2020-08-01 17:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,E 12TH ST,N INDIANA AVE,,,,39.174368,-86.527088,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OTHER - EXPLAIN IN NARRATIVE,E12THSTNINDIANAAVE,STOP SIGN,2020-08-01 18:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 3RD ST,S CORY LN,,,,39.164544,-86.560096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,SCORYLNW 3RDST,TRAFFIC CONTROL SIGNAL,2020-08-01 18:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,3216.0,,,KINGSTON DR S,ENTRANCE TO TARGET,,,,39.16424,-86.492944,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,3216EAST3RDSTSOUTHKINGSTONST,STOP SIGN,2020-08-01 19:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N UNION VALLEY RD,W MCNEELY ST,,,,39.237494,-86.592763,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NUNIONVALLEYRDWMCNEELYST,LN CONTROL,2020-08-02 01:14:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 48,,,1000.0,W,39.16898809,-86.66456348,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 48WWVERNALPK,NONE,2020-08-02 15:13:00,,,
