Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W GORDON,S ROGERS ST,,,,39.121648,-86.539088,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,SROGERSSTWGORDONPK,STOP SIGN,2019-02-18 04:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 3RD ST,,,,39.16464,-86.534816,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHCOLLEGEAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2019-02-19 10:40:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N WOODLAWN,E 10TH ST,,,,39.171515,-86.52351,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,TENTHSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2019-02-19 18:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N GATES,N JACOB DR,,,,39.16562,-86.576,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SGATESDRWJACOBDR,STOP SIGN,2019-02-19 12:47:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,E HILLSIDE,S MAXWELL ST,,,,39.150576,-86.515088,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EHILLSIDEDRSMAXWELLST,LN CONTROL,2019-02-19 07:44:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E SCHACHT,S HARRELL RD,,2500.0,W,39.10689,-86.52357369,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,HARRELRDSCHACHTRD,NONE,2019-02-19 16:56:00,,,
MONROE SD,BLOOMINGTON,2,1.0,0.0,0.0,0.0,,,,S CURRY,W FARMER AVE,,,,39.15059,-86.58262,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,CURRYPKFARMERAVE,NONE,2019-02-19 07:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S HENDERSON,E SOUTHERN DR,,,,39.1495,-86.52693,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ESOUTHERNDRSHENDERSONST,STOP SIGN,2019-02-19 13:30:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W POPCORN,S 3RD ST,,300.0,W,0.0,0.0,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OPPOSITE DIRECTION SIDESWIPE,S3RDSTWPOPCORNRD,NONE,2019-02-19 08:46:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S WALNUT,E 3RD ST,,200.0,S,39.16409069,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,3RDSTWALNUTST,NONE,2019-02-20 08:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,S WALNUT ST,,,,39.16464,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SWALNUTSTW 3RDST,TRAFFIC CONTROL SIGNAL,2019-02-20 13:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W 7TH,N WALNUT ST,,,,39.16855,-86.53359,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NORTHWALNUTSTWEST7THST,TRAFFIC CONTROL SIGNAL,2019-02-20 16:05:00,,,True
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,N CURRY,W VERNAL PK,,1200.0,S,39.05220955,-86.58309,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,CURRYPKVERNALPK,LN CONTROL,2019-02-20 15:55:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,I-69 S,Y,,,39.16108761,-86.41134094,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,I-69ST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-02-20 21:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N MILO B SAMPSON LN,,450.0,S,39.13860874,-86.52215,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE BACKING,RAN OFF RD,NMILOBSAMPSONLNST RD 46,NONE,2019-02-20 05:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 10TH,N CAMPBELL DR,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,10THSTCAMPBELLDR,NONE,2019-02-20 14:36:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E HILLSIDE,S NANCY ST,,,,39.150544,-86.511088,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTHILLSIDEDRSOUTHNANCYST,NONE,2019-02-20 17:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N GRANT,E 7TH ST,,,,39.16864,-86.529696,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,7THSTGRANTST,STOP SIGN,2019-02-20 12:46:00,,,
MONROE SD,ELLETTSVILLE,1,0.0,0.0,0.0,0.0,,,,N STINESVILLE,W HEDRICK RD,,3000.0,S,39.281744,-86.662992,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,HEDRICKRDNSTINESVILLERD,NONE,2019-02-20 05:43:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S BREEDEN,W TOM PHILLIPS RD,,500.0,S,39.076048,-86.674496,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SBREEDENRDWTOMPHILLIPSRD,NONE,2019-02-20 22:07:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W MAY,S LEONARD SPRINGS RD,,450.0,W,39.09344,-86.59337807,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,MAYRDSLEONARDSPRINGSRD,NONE,2019-02-20 07:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,2.0,0.0,0.0,,,,S LIBERTY,ST RD 45,,,,39.14502,-86.57777,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,LIBERTYDRST RD 45 W,TRAFFIC CONTROL SIGNAL,2019-02-21 10:39:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,N COLLEGE,W 11TH ST,,100.0,S,39.173232,-86.534752,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER LN USAGE,REAR END,11THSTNCOLLEGEAVE,NONE,2019-02-21 09:27:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N CURRY,W PROFILE PKWY,,,,39.17181,-86.58299,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NORTHCURRYPKPROFILEPKWY,TRAFFIC CONTROL SIGNAL,2019-02-21 20:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,E 16TH,N GRANT ST,,,,39.177776,-86.5296,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,16THSTGRANTST,STOP SIGN,2019-02-21 08:34:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N PROFILE,W ZENITH DR,,120.0,N,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,ICE,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,OTHER - EXPLAIN IN NARRATIVE,PROFILEPKWYZENITHRD,NONE,2019-02-21 08:46:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S FAIRFAX,S MCCORMICK LN,,1500.0,N,39.23391642,-86.50779,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,ICE,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHFARFAXRDSOUTHMCCORMICKLN,NONE,2019-02-21 06:47:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S ISON,,,1000.0,N,39.104944,-86.61032,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,ICE,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SISONRDTOWERRD,NONE,2019-02-21 07:35:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S KENNEDY,E RHORER RD,,,,39.121488,-86.528304,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,KENNEDYDRIVERHORERRD,STOP SIGN,2019-02-21 07:29:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 46,N GETTYS CREEK RD,,2500.0,W,39.16359293,-86.42313136,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,ICE,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,GETTYSCREEKRDST RD 46,LN CONTROL,2019-02-21 08:12:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W ST RD 37,,,600.0,S,39.18976956,-86.50078,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,ICE,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,OLDSTATERD37HWYSAMPLERD,NONE,2019-02-21 08:31:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W REEVES,COUNTY LINE RD 450 E,,1200.0,E,39.08604,-86.68240401,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,ICE,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,NCOUNTYLINERDREEVESRD,NONE,2019-02-21 07:23:00,,,
MONROE SD,BLOOMINGTON,4,0.0,0.0,0.0,0.0,,,,N CURRY,W VERNAL PK,,2500.0,N,39.179248,-86.5832,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NCURRYPKVERNALPK,NONE,2019-02-22 07:47:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,,0.0,0.0,,,,S WALNUT,W COUNTRY CLUB DR,,,,39.1361,-86.531055,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EWINSLOWRDSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-02-22 11:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45,E MARTIN DR,,100.0,E,39.20513511,-86.46341552,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,LOOSE MATERIAL ON RD,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,EMARTINDRST RD 45E,NONE,2019-02-22 04:17:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 6TH,N GRANT ST,,100.0,E,39.1677158,-86.52934321,LOCAL/CITY RD,Y,URBAN,N,N,N,,UNKNOWN,,,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,6THSTGRANTST,NONE,2019-02-22 11:36:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E HILLSIDE,S HENDERSON ST,,,,39.15064,-86.52696,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,HENDERSONSTHILLSIDEDR,TRAFFIC CONTROL SIGNAL,2019-02-22 12:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N DUNN,E 14TH,,,,39.17616,-86.528224,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,14THSTDUNNST,NONE,2019-02-22 10:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,160.0,,,N INDIANA,ALLEY,,,,39.16477757,-86.4985986,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,INDIANAAVE,NONE,2019-02-22 11:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S ROGERS,W 1ST,,,,39.17664,-86.538496,LOCAL/CITY RD,N,URBAN,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FIVE POINT OR MORE,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,SROGERSSTW1STST,STOP SIGN,2019-02-22 21:13:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,I-69,,,,39.164752,-86.573104,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SSTATERD37RDW 3RDST,TRAFFIC CONTROL SIGNAL,2019-02-23 14:05:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S SWAIN AVE,,,,39.16425,-86.51526,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,LEFT TURN,SWAINAVE 3RDST,LN CONTROL,2019-02-23 19:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 2ND,S ROGERS ST,,,,39.16139,-86.5387,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROGERSSTW 2NDST,TRAFFIC CONTROL SIGNAL,2019-02-23 13:03:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,E 10TH,N SUNRISE DR,,,,39.17158,-86.51248,LOCAL/CITY RD,Y,URBAN,N,Y,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,E 10THSTNSUNRISEDR,TRAFFIC CONTROL SIGNAL,2019-02-23 18:30:00,,True,
MONROE SD,ELLETTSVILLE,1,0.0,1.0,0.0,0.0,,,,W REEVES,W GILMORE RD,,,,39.231648,-86.671296,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,WESTGILMORERDWESTEVESRD,NONE,2019-02-23 20:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,S PATTERSON DR,,,,39.16424,-86.551785,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,INTERCHANGE,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,3RDSTPATTERSONST,TRAFFIC CONTROL SIGNAL,2019-02-24 01:33:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S ROCKPORT,W POPCORN RD,,2000.0,N,39.21340507,-86.58986,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,OTHER - EXPLAIN IN NARRATIVE,POPCORNRDROCKPORTRD,NONE,2019-02-24 09:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,250.0,,,S WASHINGTON,,,,,39.16513371,-86.5324,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,OTHER - EXPLAIN IN NARRATIVE,WASHINGTONST,NONE,2019-02-24 09:04:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S PATTERSON,W 2ND ST,,,,39.1606,-86.548355,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,OTHER - EXPLAIN IN NARRATIVE,SPATTERSONDRW 2NDST,TRAFFIC CONTROL SIGNAL,2019-02-25 19:20:00,,,True
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W COUNTRY CLUB,S WALNUT ST,,,,39.1361,-86.531055,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWALNUTSTWCOUNTRYCLUBDR,TRAFFIC CONTROL SIGNAL,2019-02-25 15:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E COVENANTER,S COLLEGE MALL RD,,,,39.155152,-86.497888,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTCOVENANTERBLVDSOUTHCOLLEGEMALLRD,NONE,2019-02-25 14:43:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,W CONSTITUTION AVE,,,,39.15123,-86.58278,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,CONSTITUTIONAVESCURRYPK,NONE,2019-02-25 13:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ADAMS,W BLOOMFIELD RD,,,,39.160544,-86.5508,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,BLOOMFIELDRDSADAMSST,TRAFFIC CONTROL SIGNAL,2019-02-25 07:39:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 45,W ELLER RD,,250.0,W,39.12180244,-86.61507935,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ELLERRDST RD 45E,NONE,2019-02-25 06:02:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 10TH,N WOODLAWN AVE,,,,39.171515,-86.52351,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,TENTHSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2019-02-26 12:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E SMITH AVE,,100.0,S,39.15227603,-86.53375,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SWALNUTSTSMITHAVE,NONE,2019-02-26 12:34:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,E 17TH,N WOODLAWN AVE,,327.0,W,39.17899975,-86.52465789,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EAST17THSTWOODLAWNAVE,OTHER REGULATORY SIGN/MARKING,2019-02-26 19:58:00,,,True
BLOOMINGTON PD,BLOOMINGTON,2,0.0,4.0,0.0,0.0,,,,E WINSLOW,S BURBERRY LN,,,,39.13599,-86.52313,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,EWINSLOWRDSBURBERRYLN,NONE,2019-02-26 16:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,S FESS,E 1ST,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,1STSTFESSAVE,STOP SIGN,2019-02-26 16:43:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S SMITH,E ST REMY DR,,600.0,N,39.20558032,-86.48038,LOCAL/CITY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ESTMYDRSSMITHRD,NONE,2019-02-26 15:00:00,,,
