Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W BLOOMFIELD,S OAKDALE DR,,,,39.165372710300026,-86.51638654255343,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SOAKDALEDRWBLOOMFIELDRD,LN CONTROL,2019-11-19 08:29:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E POINTE,S FAIRFAX RD,,,,39.16447957309586,-86.56015602708828,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,EPOINTERDSFAIRFAXRD,NONE,2019-11-19 17:12:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S BALLANTINE,E 3RD ST,,,,39.17157663801297,-86.50112807027408,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,BALLANTINERD3RDST,NONE,2019-11-19 15:29:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,S ST RD 37,,,500.0,S,39.17605572635728,-86.5259816593414,COUNTY RD,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,,,2019-11-19 14:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E S DR,,300.0,S,39.16849778531194,-86.52827050736923,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ESOUTHDRSWALNUTST,NONE,2019-11-19 15:10:00,,,
ISP BLOOMINGTON 33,HARRODSBURG,1,,0.0,0.0,1.0,,,,ST RD 37,,,2640.0,S,39.27696555994908,-86.52335640897778,ST RD,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,,,2019-11-19 20:20:00,,,
DNR LAW ENFORCEMENT,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 46,N GETTYS CREEK RD,,90.0,E,39.1900415067056,-86.51429700435654,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,GETTYSCREEKRDST RD 46E,LN CONTROL,2019-11-19 18:02:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 2ND,S ADAMS ST,,,,39.05797423448602,-86.67141846533839,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SADAMSSTW 2NDST,TRAFFIC CONTROL SIGNAL,2019-11-19 17:05:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,W TECUMSEH,W IROQUIOS DR,,500.0,W,39.16136,-86.52721,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,WIROQUIOSDRWTECUMSEHDR,NONE,2019-11-19 14:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,S LIBERTY DR,,,,39.15332949624144,-86.53969917231655,COUNTY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLIBERTYDRW 3RDST,TRAFFIC CONTROL SIGNAL,2019-11-20 16:50:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FAIRFAX,S WALNUT ST,,,,39.165413246167255,-86.53363848179477,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,CHURCHLNSOLDST RD 37RD,TRAFFIC CONTROL SIGNAL,2019-11-20 19:48:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,103,A,I-69 N,ST RD 45/46,Y,422.0,E,39.00578998295815,-86.53721797331904,INTERSTATE,,URBAN,N,Y,Y,LN CLOSURE,DARK (LIGHTED),CLEAR,WET,,RAMP,,CONCRETE,UNSAFE SPEED,REAR END,,,2019-11-20 22:45:00,,,
MONROE SD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,ST RD 37,N,ST RD 46,I-69,Y,,,39.01479943352779,-86.401358856653,ST RD,N,RURAL,N,N,Y,WORK ON SHOULDER,DARK (LIGHTED),CLOUDY,DRY,,INTERCHANGE,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 46 W,NONE,2019-11-20 17:28:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E KIRKWOOD,S GRANT ST,,50.0,E,39.15334297215406,-86.53638049799628,LOCAL/CITY RD,Y,URBAN,N,Y,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EKIRKWOODAVESGRANTST,NONE,2019-11-20 17:40:00,,,
OWEN SD,STINESVILLE,2,0.0,0.0,0.0,0.0,,,,N COUNTY LINE ,N TEXAS RIDGE RD,,1500.0,S,39.251296,-86.500832,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,NCOUNTYLINEWESTRDNTEXASRIDGERD,NONE,2019-11-20 21:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N LINCOLN,E 20TH ST,,,,39.186237895863584,-86.53457980648483,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,E20THSTNLINCOLNST,STOP SIGN,2019-11-20 00:43:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,N STARNES,W RATLIFF RD,,,,39.172866088792844,-86.50468805246979,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,FOG/SMOKE/SMOG,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,RATLIFFRDSTARNESRD,STOP SIGN,2019-11-20 08:37:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,1606.0,,,S ROGERS,W HILLSIDE DR,,700.0,S,39.209916313005486,-86.58275216283954,LOCAL/CITY RD,N,URBAN,N,N,Y,LN CLOSURE,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,1606SROGERSSTWHILLSIDEDR,OTHER REGULATORY SIGN/MARKING,2019-11-20 05:38:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,0.0,,,,ST RD 46,N CONSTABLE DR,,,,39.10734782956378,-86.54490893410335,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,NCONSTABLEDRW MAINST,NONE,2019-11-20 06:32:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,1.0,,,,ST RD 46,N GETTYS CREEK RD,,1000.0,E,39.186203230856954,-86.53455018749922,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NGETTYSCREEKRDST RD 46E,NONE,2019-11-20 18:06:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,E 3RD ST,,,,39.172858130375694,-86.50469054791992,LOCAL/CITY RD,Y,,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,E 3RDSTSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2019-11-21 16:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,E 3RD,S FESS AVE,,298.0,E,39.168029397633376,-86.51092121418641,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FESSAVE 3RDST,NONE,2019-11-21 15:50:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N CENTENNIAL DR,,,,39.16660385354086,-86.54222984600251,ST RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,SMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-11-21 14:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E 3RD,S GRANT ST,,,,39.16418376208146,-86.48125193131216,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,E 3RDSTSGRANTST,STOP SIGN,2019-11-21 11:10:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0.0,,123,C,I-69 S,N ST RD 37,Y,792.0,N,39.08523974737908,-86.54277152650636,INTERSTATE,,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,RAMP,,ASPHALT,,RAN OFF RD,,,2019-11-21 18:25:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S EAGLESON AVE,E JONES AVE,,,,39.1665597892607,-86.53480295933893,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,JONESAVEEAGLESON AVEAVE,NONE,2019-11-21 14:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE MALL,EASTLAND PLAZA DR,,,,39.16655754040725,-86.53869551897492,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,EASTLANDPLAZADRSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2019-11-21 20:51:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ATWATER,S BALLENTINE RD,,75.0,N,39.15155,-86.38605,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,RIGHT ANGLE,ATWATERAVEBALLENTINERD,NONE,2019-11-21 16:32:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N MORTON,W 7TH ST,,,,-4.048825878822091e-05,-4.452426567478299e-05,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NMORTONSTW7THST,STOP SIGN,2019-11-21 17:35:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,N WALNUT,N FRITZ DR,,100.0,S,39.10686851431312,-86.52379418605005,LOCAL/CITY RD,,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,REAR END,,,2019-11-21 17:20:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S HIGHLAND,E ATWATER AVE,,,,39.084130400575134,-86.54119314507905,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ATWATERAVEHIGHLANDAVE,STOP SIGN,2019-11-21 14:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N DUNN ST,,,,39.23242228709302,-86.62017540476427,ST RD,Y,URBAN,N,N,Y,LN CLOSURE,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,DUNNSTST RD 46E,LN CONTROL,2019-11-22 11:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,W COUNTRY CLUB DR,,,,39.1863907985785,-86.53773147418006,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,SWALNUTSTWCOUNTRYCLUBDR,TRAFFIC CONTROL SIGNAL,2019-11-22 13:10:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N CURRY,W PROFILE PKWY,,1000.0,N,39.164618574644976,-86.58295908708125,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,CURRYPKPROFILEPKWY,NONE,2019-11-22 15:27:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,W BLOOMFIELD,S OAKDALE DR,,,,39.164327349603944,-86.47209900015297,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,SOAKDALEDRWBLOOMFIELDRD,TRAFFIC CONTROL SIGNAL,2019-11-22 06:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 17TH,N WALNUT ST,,50.0,E,39.259608795381894,-86.657584093036,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E17THSTNWALNUTST,NONE,2019-11-22 15:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E 3RD,ENTRANCE TO EASTLAND PLAZA,,800.0,W,39.08833212,-86.5702749,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 3RDSTSCOLLEGEMALLRD,NONE,2019-11-22 15:21:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N ST RD 37,E WHISNAND RD,,500.0,N,39.29478571321022,-86.62626544943997,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER ILLNESS,RAN OFF RD,STATERD37BUSINESSRDWHISNANDRD,LN CONTROL,2019-11-22 16:51:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FAIRFAX,,,1200.0,S,39.17593575441889,-86.53356744369654,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,DILLMANRDFAIRFAXRD,NONE,2019-11-22 18:19:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FAIRFAX,,,1000.0,N,39.01434202009721,-86.53855688421817,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,EALEXISWAYSFAIRFAXRD,NONE,2019-11-22 17:44:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S HENDERSON,E N DR,,,,39.05380905866177,-86.60648725286113,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ENORTHDRSHENDERSONST,STOP SIGN,2019-11-22 15:09:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S LIBERTY,W CONSTITUTION AVE,,200.0,S,39.1252383123359,-86.53896220976003,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SLIBERTYDRWCONSTITUTIONDR,NONE,2019-11-22 16:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S SARE,E RHORER RD,,,,39.2664931828385,-86.52750534784967,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,ERHORERRDSSARERD,STOP SIGN,2019-11-22 10:03:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 45,S BUNGER RD,,200.0,E,39.18639826238519,-86.53773580808951,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,BUNGERRDST RD 45 W,NONE,2019-11-22 16:38:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,ST RD 45/46,E MATLOCK RD,,0.0,S,39.18641600653425,-86.53773846176021,ST RD,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,,CONCRETE,UNSAFE SPEED,REAR END,,,2019-11-22 22:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,W CORY RD,,,,39.13599,-86.52881,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,3RDSTCORYRD,TRAFFIC CONTROL SIGNAL,2019-11-22 22:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S WALNUT ST,,,,39.13595130684314,-86.53113216435808,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,E 3RDSTSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-11-23 18:19:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,W ARLINGTON RD,,,,39.178994223290644,-86.53778625845834,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ARLINGTONRDST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-11-23 01:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ROGERS,W KIRKWOOD AVE,,,,39.171579829326525,-86.5209953817183,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,KIRKWOODAVEROGERSST,TRAFFIC CONTROL SIGNAL,2019-11-23 10:35:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,E SWAIN AVE,,,,39.08984815242089,-86.66629351428173,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,3RDSTSWAINAVE,LN CONTROL,2019-11-23 13:16:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,E SWAIN AVE,,,,39.149752624201696,-86.5689170849952,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,3RDSTSWAINAVE,LN CONTROL,2019-11-23 16:34:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0.0,,,,I-69 S,,,1003.0,W,39.03242052161714,-86.49009576935725,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,CONCRETE,STEERING FAILURE,SAME DIRECTION SIDESWIPE,,,2019-11-23 13:33:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,W 8TH ST,,,,39.1642511235151,-86.51917087304611,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,NCOLLEGEAVEW8THST,NONE,2019-11-23 12:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,N WALNUT,W 14TH ST,,,,39.08441721460603,-86.54297905598376,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RIGHT ANGLE,NWALNUTSTW14THST,NONE,2019-11-23 15:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ELM,W KIRKWOOD AVE,,,,39.142993872368024,-86.53152276718625,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SELMSTWKIRKWOODAVE,RR CROSSING GATES AND MEDIAN BARRIER,2019-11-23 14:22:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,1.0,,,,W MCNEELY,N HOLLY DR,,100.0,E,39.0164173,-86.53722191,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NHOLLYDRWMCNEELYST,NONE,2019-11-23 06:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W WALNUT LEAF,S LEONARD SPRINGS RD,,,,39.16296227539107,-86.414533048845,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,CELL PHONE USAGE,RAN OFF RD,SLEONARDSPRINGSRDWWALNUTLEAFDR,NONE,2019-11-23 20:43:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 46,E BENDER RD,,4000.0,W,39.16035092301535,-86.5508554322621,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,RAN OFF RD,BENDERRDST RD 46E,NONE,2019-11-24 02:11:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,I-69 S,,,0.0,S,39.22262776623719,-86.62782777745493,INTERSTATE,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,ICE,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69S123,LN CONTROL,2019-11-24 07:09:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,3,,0.0,0.0,0.0,,,,S FAIRFAX,E SCHACHT RD,,0.0,S,39.1645603603666,-86.57913116320377,COUNTY RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,REAR END,,,2019-11-24 13:10:00,,,
