_id,Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
1763,BLOOMINGTON PD,BLOOMINGTON,2,1.0,0.0,0,0,,,,S COLLEGE AVE,W 3RD ST,,,,39.13587331678505,-86.58263787369594,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,RIGHT ANGLE,SCOLLEGEAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2021-07-02 14:46:00,,,
1764,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45,W HINDS RD (NE),,,,39.164587832109525,-86.58297580218688,ST RD,N,RURAL,N,Y,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 45 WWHINDSRD,NONE,2021-07-02 17:40:00,,,
1765,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45,S LIBERTY DR,,200.0,E,39.091720233793005,-86.42304197572085,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,LIBERTYDRWBLOOMFIELDRD,LN CONTROL,2021-07-02 18:47:00,,,
1766,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,W 11TH ST,N FAIRVIEW ST,,,,39.111066527153625,-86.63823893989249,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,HEAD ON BETWEEN TWO MOTOR VEHICLES,NFAIRVIEWSTW11THST,NONE,2021-07-02 20:39:00,,,
1767,MONROE SD,BLOOMINGTON,1,0.0,1.0,0,0,4630,,,ST RD 446,,,2500.0,W,39.164508287015735,-86.57304003455823,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,EASTMERRITTLNST RD 446S,NONE,2021-07-01 05:45:00,,,
1768,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,321,,,S GRANT ST,ALLEY,,75.0,S,39.17152,-86.49793,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,300SGRANTSTE 3RDST,NONE,2021-07-01 08:09:00,,,
1769,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,S PATTERSON DR,W ALLEN ST,,,,39.08285304174484,-86.42022929783153,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ALLENSTPATTERSONDR,TRAFFIC CONTROL SIGNAL,2021-07-01 08:45:00,,,
1770,ISP BLOOMINGTON 33,ELLETTSVILLE,2,,0.0,0,0,,,,ST RD 46,N MATTHEWS DR (N),,0.0,,39.01488706827393,-86.40062979578657,ST RD,,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,,ASPHALT,UNSAFE SPEED,REAR END,StateRoad46NMathewsDr,,2021-07-01 10:40:00,,,
1771,MONROE SD,BLOOMINGTON,2,1.0,0.0,0,0,,,,ST RD 45,S LIBERTY DR,,,,39.17478775858952,-86.55285000274911,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FIVE POINT OR MORE,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BACKING CRASH,SOUTHLIBERTYDRST RD 45 W,TRAFFIC CONTROL SIGNAL,2021-07-01 14:05:00,,,
1772,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 45,S CURRY PK,,,,39.18214042647481,-86.55690488924633,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,DISREGARD SIGNAL/REG SIGN,OPPOSITE DIRECTION SIDESWIPE,SCURRYPKWST RD 45RD,NONE,2021-07-01 14:13:00,,,
1773,BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,W 3RD ST,S CORY LN,,,,39.160072375541496,-86.54609136878715,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SCORYLNW 3RDST,TRAFFIC CONTROL SIGNAL,2021-07-01 14:16:00,,,
1774,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 37,W DILLMAN RD,,,,39.16279850078064,-86.52842373087539,ST RD,N,URBAN,N,Y,Y,LN CLOSURE,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,DILLMANRDS ST RD 37,LN CONTROL,2021-07-01 14:39:00,,,
1775,BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0,0,,,,S WALNUT ST,E MILLER DR,,,,39.131625032646134,-86.48966086305244,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EASTMILLERDRSOUTHWALNUTST,TRAFFIC CONTROL SIGNAL,2021-07-01 15:30:00,,,
1776,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E ROBINSON RD,,,658.0,N,39.15750238590512,-86.48066980538553,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,ENEHRTRDEROBINSONRD,NONE,2021-07-01 17:34:00,,,
1777,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,N GATES DR,W JACOB DR,,,,39.12512857882691,-86.54932699142542,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NGATESDRWJACOBDR,STOP SIGN,2021-07-01 17:34:00,,,
1778,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,S LEONARD SPRINGS RD,W MAYBURY MALL,,,,39.20996,-86.58271,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER LN USAGE,OPPOSITE DIRECTION SIDESWIPE,SLEONARDSPRINGSRDWMAYBURYMALL,NONE,2021-07-01 20:52:00,,,
1779,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,4170,,,W ST RD 37,,,200.0,N,39.14191019670717,-86.58261182222033,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,NDUNNSTNOLDSTATE37RD,LN CONTROL,2021-06-30 08:40:00,,,
1780,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,I-69 S,,,0.0,,39.18623849176197,-86.53455056150419,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,,I-69129.5,,2021-06-30 08:48:00,,,
1781,ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0,0,,,,I-69 S,,,0.0,,39.164612651187774,-86.53493853961288,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69130.5,,2021-06-30 10:30:00,,,
1782,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 2ND ST,S PATTERSON DR,,,,39.08985564393529,-86.6663093493563,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SPATTERSONDRW 2NDST,TRAFFIC CONTROL SIGNAL,2021-06-30 10:52:00,,,
1783,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 10TH ST,N GRANT ST,,,,39.14498850472323,-86.57778881389085,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,E 10THSTGRANTST,STOP SIGN,2021-06-30 12:08:00,,,
1784,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,221,,,W 2ND ST,ENTRANCE TO KROGER (E),,200.0,W,39.173009906255636,-86.54085662002322,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,221W 2NDSTSCOLLEGEAVE,LN CONTROL,2021-06-30 12:23:00,,,
1785,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N WALNUT ST,ENTRANCE TO SPEEDWAY GAS STATION,,850.0,N,39.09874743447288,-86.42469287894347,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHFRITZDRNORTHWALNUTST,LN CONTROL,2021-06-30 13:16:00,,,
1786,ELLETTSVILLE PD,ELLETTSVILLE,2,1.0,0.0,0,0,,,,ST RD 46,N LAKEVIEW DR,,,,39.1555379186348,-86.53024499548951,ST RD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,REAR END,LAKEVIEWDRST RD 46 W,LN CONTROL,2021-06-30 13:50:00,,,
1787,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,200,,,S COLLEGE AVE,W 3RD ST,,,,39.15566430502245,-86.54332487073175,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,200SCOLLEGEAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2021-06-30 14:14:00,,,
1788,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E RHORER RD,S WALNUT ST,,,,39.23480420060874,-86.6263287870412,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ERHORERRDSWALNUTRD,TRAFFIC CONTROL SIGNAL,2021-06-30 14:43:00,,,
1789,ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0,0,,,,ST RD 46,S 1ST,,,,39.14501,-86.57776,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,OTHER - EXPLAIN IN NARRATIVE,SOUTHFIRSTSTST RD 46 W,LN CONTROL,2021-06-30 17:19:00,,,
1790,ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0,0,,,,ST RD 37,S VICTOR PK,,0.0,,39.141933908748825,-86.5825965028167,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,StateRd37NButcherRd,,2021-06-30 17:50:00,,,
1791,ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0,0,,,,ST RD 37,S VICTOR PK,,0.0,,39.16444822821668,-86.56015610725842,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,NButcherRdNButcherRd,,2021-06-30 18:22:00,,,
1792,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,E DISCOVERY PKWY,,,,39.09290080050025,-86.54603344687445,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,DISCOVERYPKWYST RD 46E,TRAFFIC CONTROL SIGNAL,2021-06-29 09:43:00,,,
1793,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 3RD ST,S BRYAN AVE,,,,39.14688304982313,-86.53267728017487,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,E 3RDSTSBRYANAVE,TRAFFIC CONTROL SIGNAL,2021-06-29 10:07:00,,,
1794,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S HIGH ST,E WEXLEY RD,,,,39.31035592,-86.443184,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,EASTWEXLEYRDSOUTHHIGHST,STOP SIGN,2021-06-29 14:54:00,,,
1795,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,E DISCOVERY PKWY,,300.0,N,39.16556561618476,-86.57603545235898,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,DISCOVERYPKWYST RD 46E,OTHER REGULATORY SIGN/MARKING,2021-06-29 16:10:00,,,
1796,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,ST RD 46,N LOWER BIRDIE GALYAN RD,,0.0,,39.31034606392225,-86.44322549589684,ST RD,,RURAL,N,Y,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,CONCRETE,UNSAFE SPEED,,StateRd46NUpperBirdieGalyanRd,,2021-06-29 16:20:00,,,
1797,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,ST RD 45/46,ST RD 45,,,,39.165605888496124,-86.57602960177285,ST RD,Y,URBAN,,,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,ST RD 46UNIONVILLERD,TRAFFIC CONTROL SIGNAL,2021-06-29 17:21:00,,,
1798,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,ST RD 45/46,I-69,,0.0,,39.13146685593349,-86.58260690635557,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,CONCRETE,IMPROPER TURNING,RIGHT TURN,StateRd46I-69,,2021-06-28 10:30:00,,,
1799,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 4TH ST,S MADISON ST,,,,39.2080385914611,-86.52871760432724,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SMADISONSTW4THST,STOP SIGN,2021-06-28 12:32:00,,,
1800,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST,W 1ST,,,,39.258263920942426,-86.52495735653034,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHWALNUTSTWEST1STST,TRAFFIC CONTROL SIGNAL,2021-06-28 13:20:00,,,
1801,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E HILLSIDE DR,S NANCY ST,,,,39.33002868,-86.51516623,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EASTHILLSIDEDRSOUTHNANCYST,STOP SIGN,2021-06-28 16:43:00,,,
1802,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,N LAKEVIEW DR,,150.0,W,39.16070287428983,-86.54850786250596,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,RIGHT ANGLE,LAKEVIEWDRST RD 46 W,NONE,2021-06-28 20:07:00,,,
1803,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,W KIRKWOOD AVE,S COLLEGE AVE,,,,39.171643862175564,-86.52974873583562,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OTHER - EXPLAIN IN NARRATIVE,SOUTHCOLLEGEAVEWESTKIRKWOODAVE,TRAFFIC CONTROL SIGNAL,2021-06-27 01:27:00,,,True
1804,MONROE SD,BLOOMINGTON,2,0.0,1.0,0,0,,,,S WALNUT ST,W DILLMAN RD,,,,39.16137588830841,-86.53739257151143,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,DILLMANRDSOLDSTATE37RD,TRAFFIC CONTROL SIGNAL,2021-06-27 13:15:00,,,
1805,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,I-69 S,,,0.0,,39.19401952051749,-86.53308652147828,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69129.5,,2021-06-27 15:20:00,,,
1806,MONROE SD,BLOOMINGTON,2,0.0,1.0,0,0,,,,I-69 N,,,,,39.22100504281699,-86.6054377377626,INTERSTATE,N,RURAL,N,Y,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,REAR END,I-69 N129,NONE,2021-06-27 16:58:00,,,
1807,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 46,E KINGS RD,,,,39.16463,-86.53489,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,KINGSRDST RD 46E,NONE,2021-06-27 17:15:00,,,
1808,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 6TH ST,N COLLEGE AVE,,,,39.12144311834421,-86.53135887675523,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,BACKING CRASH,NCOLLEGEAVEW6THST,TRAFFIC CONTROL SIGNAL,2021-06-27 19:21:00,,,
1809,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S COLLEGE AVE,W KIRKWOOD AVE,,,,39.23135295318706,-86.621291520999,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,RIGHT ANGLE,SCOLLEGEAVEWKIRKWOODAVE,TRAFFIC CONTROL SIGNAL,2021-06-27 19:45:00,,,
1810,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,I-69 S,,,15.0,S,39.10562169719454,-86.55126557555926,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WATER (STANDING OR MOVING),,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,I-69S129.0,LN CONTROL,2021-06-27 20:40:00,,,
1811,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,W RIDGE SPRINGS LN,,,,39.10563009182973,-86.55129464486892,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,RIDGESPRINGSLNST RD 46 W,LN CONTROL,2021-06-26 08:23:00,,,
1812,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 11TH ST,N ROGERS ST,,,,39.1714743323613,-86.49539270565391,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,11THSTROGERSST,STOP SIGN,2021-06-26 10:02:00,,,
1813,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,,,1056.0,W,39.164225675153105,-86.50824685374043,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FLATWOODRDST RD 46 W,LN CONTROL,2021-06-26 11:50:00,,,
1814,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,N COLLEGE AVE,W 11TH ST,,,,39.13703249497869,-86.50827950337006,LOCAL/CITY RD,N,URBAN,N,N,Y,LN CLOSURE,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLISION WITH OBJECT IN RD,11THSTNCOLLEGEAVE,OTHER,2021-06-26 11:50:00,,,
1815,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,3911,,,W MAYBURY MALL,W MARKET PL,,,,39.17149,-86.49537,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE SPEED,BACKING CRASH,WMAYBURYMALL,NONE,2021-06-26 12:25:00,,,
1816,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,I-69 S,,150.0,E,39.162643992165584,-86.41336273433393,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69HWYST RD 46 W,LN CONTROL,2021-06-26 12:38:00,,,
1817,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 8TH ST,N HOPEWELL ST,,,,39.17162,-86.50215,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,NHOPEWELLSTW8THST,NONE,2021-06-26 17:15:00,,,
1818,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,2610,,,S BANTA AVE,,,,,39.18215197134548,-86.55693068015142,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SBANTAAVE,NONE,2021-06-26 19:11:00,,,
1819,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,E SMITHVILLE RD,,,800.0,E,39.165580414642676,-86.53744892286507,UNKNOWN,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ESMITHVILLERDSOUTHSTATE37RD,NONE,2021-06-26 21:22:00,,,
1820,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,I-69 S,,,700.0,S,39.159337468742194,-86.53366474904583,INTERSTATE,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69S111.0,NONE,2021-06-26 21:41:00,,,
1821,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,9753,,,S TAILWATER DR,,,,,39.15047409839949,-86.51108144788432,UNKNOWN,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHTAILWATERDR,NONE,2021-06-26 22:12:00,,,
1822,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S TAILWATER DR,,,,,39.22103951478592,-86.60540276331788,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,EMONROEDAMCTTAILWATERDR,NONE,2021-06-26 22:15:00,,,
